product_name,category,sub_category,supplier_prices,id,created_date,updated_date,created_by_id,created_by,is_sample
EDTA counting tubes - 50 pcs (מבחנות ספירה EDTA סגול- 50 יח'),ציוד,ציוד רפואי,"{""מדי-מרקט"":84,""וט-מרקט"":null}",693589a85b278514796acf81,2025-12-07T14:05:28.106000,2026-01-04T16:49:21.756000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Chemistry test tubes -50 pcs (מבחנות כימיה -50 יח'),ציוד,ציוד רפואי,"{}",693589a85b278514796acf80,2025-12-07T14:05:28.106000,2026-01-04T16:45:04.927000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
thermometer (מד חום),ציוד,ציוד רפואי,"{""מדי-מרקט"":12}",693589a85b278514796acf82,2025-12-07T14:05:28.106000,2026-01-04T14:58:30.774000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Latex gloves 100 pcs - M (כפפות לטקס 100 יח' - M),ציוד,ציוד רפואי,"{""מדי-מרקט"":16}",693589a85b278514796acf77,2025-12-07T14:05:28.106000,2026-01-04T16:48:36.736000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Line (ליין),,ציוד רפואי,"{}",693589a85b278514796acf7d,2025-12-07T14:05:28.106000,2026-01-01T11:27:06.797000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Levothyroxine 0.6 mg - 100 units (לבוטירוקסין 0.6 מ""ג - 100 יח')",תרופות,תרופות שונות,"{""מדי-מרקט"":140}",693589a85b278514796acf79,2025-12-07T14:05:28.106000,2026-01-05T14:10:23.760000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Latex gloves 100 pcs - S (לטקס 100 יח' - S),,ציוד רפואי,"{""מדי-מרקט"":23.6}",693589a85b278514796acf78,2025-12-07T14:05:28.106000,2026-01-01T11:27:03.294000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Tuberculin syringe 1 ml - 100 pcs (מזרק טוברקולין 1 מ""ל - 100 יח)",ציוד,ציוד רפואי,"{""מדי-מרקט"":15}",693589a85b278514796acf84,2025-12-07T14:05:28.106000,2026-01-04T16:59:33.362000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Lubrican (לובריקן),,ציוד רפואי,"{}",693589a85b278514796acf7a,2025-12-07T14:05:28.106000,2026-01-01T11:27:04.681000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Liz to the lab (ליז למעבדה),,ציוד רפואי,"{""מדי-מרקט"":454}",693589a85b278514796acf7c,2025-12-07T14:05:28.106000,2026-01-01T11:27:06.067000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Augmentin 875mg מג 14 טבליות (אוגמנטין),תרופות,אנטיביוטיקה,"{""מדי-מרקט"":34}",693589a85b278514796acf17,2025-12-07T14:05:28.105000,2026-01-05T15:24:12.217000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
G.P.B Cream Jar 50ML,תרופות,עור,"{""מדי-מרקט"":23.5}",693589a85b278514796acf0b,2025-12-07T14:05:28.105000,2026-01-04T16:05:50.890000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
D/C חתול,מזון,מזון רפואי,"{}",693589a85b278514796acf03,2025-12-07T14:05:28.105000,2026-01-04T14:53:14.740000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Royal Canin Intestinal Cats 2 kg (רויאל קנין אינטסטינל חתולים 2 קג)""""",מזון,מזון רפואי,"{}",693589a85b278514796acf04,2025-12-07T14:05:28.105000,2026-01-04T15:53:59.069000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Azithromycin Syrup 25Mg/ml 30 ML (אזיטרומיצין),תרופות,אנטיביוטיקה,"{""מדי-מרקט"":48}",693589a85b278514796aceff,2025-12-07T14:05:28.105000,2026-01-04T14:15:46.657000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Canned food for dogs and cats 200 mg - A/D (שימורים לכלב ולחתול 200 מג - A/D)""""",מזון,מזון רפואי,"{""מדי-מרקט"":14.4}",693589a85b278514796acf09,2025-12-07T14:05:28.105000,2026-01-04T14:21:47.050000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') לכלב עד 4 קג""""",תכשירים,טיפול מונע,"{""מדי-מרקט"":95}",693589a85b278514796acf14,2025-12-07T14:05:28.105000,2026-01-04T14:09:44.767000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
K/D ) Dog 354 gramsK/D כלב 354 גרם - רנאל),מזון,מזון רפואי,"{""מדי-מרקט"":17.2}",693589a85b278514796acf08,2025-12-07T14:05:28.105000,2026-01-05T09:45:04.457000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') לכלב 10-25 ק""ג",תכשירים,טיפול מונע,"{""מדי-מרקט"":111}",693589a85b278514796acf15,2025-12-07T14:05:28.105000,2026-01-06T09:03:50.643000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') חתול 4 ק""ג ומעלה",תכשירים,טיפול מונע,"{""מדי-מרקט"":104}",693589a85b278514796acf10,2025-12-07T14:05:28.105000,2026-01-06T09:03:19.736000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
(Augmentin) אוגמנטין להכנה 10 יח',תרופות,אנטיביוטיקה,"{""מדי-מרקט"":125}",693589a85b278514796acf18,2025-12-07T14:05:28.105000,2026-01-05T15:24:28.128000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') לכלב 25-40 ק""ג",תכשירים,טיפול מונע,"{}",693589a85b278514796acf12,2025-12-07T14:05:28.105000,2026-01-06T09:03:59.174000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Therios 75 mg  (טריוס 75 מ""ג)",תרופות,,"{""מדי-מרקט"":230}",693589a85b278514796acf0f,2025-12-07T14:05:28.105000,2026-01-06T07:24:01.027000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Can of I/D wet dog food (פחית I/D רטוב כלב 360 DRO),מזון,מזון רפואי,"{""מדי-מרקט"":13.8}",693589a85b278514796acf07,2025-12-07T14:05:28.105000,2026-01-04T14:20:58.851000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Royal Canin Gastro Dog 2 kg (גסטרו כלב רויאל קנין 2 קג)""""",,מזון,"{}",693589a85b278514796acf05,2025-12-07T14:05:28.105000,2026-01-01T11:27:15.448000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Therios 300 mg (טריוס 300 מ""ג)",תרופות,,"{""מדי-מרקט"":358,""וט-מרקט"":null}",693589a85b278514796acf0e,2025-12-07T14:05:28.105000,2026-01-06T07:23:55.302000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Ondansetron 8 mg/4 mg - 5 ampoules(אונדנסטרון 8 מג/4 מ""""ג  - 5 אמפולות - זופרן)""""",,תרופה,"{""מדי-מרקט"":40}",693589a85b278514796acf19,2025-12-07T14:05:28.105000,2026-01-01T11:27:29.639000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Can of I/D wet cat food (פחית I/D רטוב חתול),מזון,מזון רפואי,"{""מדי-מרקט"":9.9}",693589a85b278514796acf06,2025-12-07T14:05:28.105000,2026-01-04T14:20:51.017000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') לכלב 4-10 קג""""",תכשירים,טיפול מונע,"{""מדי-מרקט"":100}",693589a85b278514796acf13,2025-12-07T14:05:28.105000,2026-01-04T14:09:35.993000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
N.E.P Cream Jar 50 ML,,תרופה,"{""מדי-מרקט"":24}",693589a85b278514796acf0d,2025-12-07T14:05:28.105000,2026-01-01T11:27:21.131000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Adrenaline 1 Mg/Ml X Amp (אדרנלין  1 מ""ג/מ""ל - אמפולות)",תרופות,תרופות שונות,"{""מדי-מרקט"":17,""וט-מרקט"":null}",693589a85b278514796acf16,2025-12-07T14:05:28.105000,2026-01-06T07:19:43.498000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') חתול עד 4 ק""ג",תכשירים,טיפול מונע,"{""מדי-מרקט"":100}",693589a85b278514796acf11,2025-12-07T14:05:28.105000,2026-01-06T09:03:35.986000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Cephacare 500 mg - 100 Tabs  (צפקר 500 מ""ג - 100 טבליות)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":170}",693589a85b278514796acf02,2025-12-07T14:05:28.105000,2026-01-04T15:32:59.350000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חיסון DP,תרופות,תרופות בהזרקה,"{}",693589a85b278514796acf0a,2025-12-07T14:05:28.105000,2026-01-05T15:11:54.044000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Cephacare 1000 mg - 100 Tabs (צפקר 1000 מ""ג)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":350}",693589a85b278514796acf01,2025-12-07T14:05:28.105000,2026-01-06T07:17:36.566000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
G.P.B Cream Jar 30ML,תרופות,עור,"{""מדי-מרקט"":null,""וט-מרקט"":34}",693589a85b278514796acf0c,2025-12-07T14:05:28.105000,2026-01-04T15:23:30.814000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
