product_name,item_type,current_quantity,required_quantity,locations,location,last_counted_by,last_counted_date,id,created_date,updated_date,created_by_id,created_by,is_sample
"Dathamcin 10 ml (דתאמצין 10 מ""ל)",תרופה,7,4,"[{""location"":""חדר בדיקות 1"",""quantity"":7}]",,שירז איגנץ,2025-11-20T13:17:08.272Z,691f14d6576da5b750018ec6,2025-11-20T13:17:10.430000,2025-11-20T13:17:10.430000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Dupram V (דופראם וי) - נשימה,תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:16:47.818Z,691f14c1e29fac9c5064c4ee,2025-11-20T13:16:49.969000,2025-11-20T13:16:49.969000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Gentamicin (ג'נטמיצין),תרופה,2,1,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:16:17.891Z,691f14a4e29fac9c5064c4cf,2025-11-20T13:16:20.077000,2025-11-20T13:16:20.077000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Antigonon (אנטיגון מרוכז) 1 ליטר,ציוד רפואי,2,1,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:15:42.911Z,691f148182e240a1db5b60cc,2025-11-20T13:15:45.072000,2025-11-20T13:15:45.072000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
White catheter - Cat 4FG (קטטר לבן - חתול 4FG),ציוד רפואי,10,6,"[{""location"":""חדר ניתוח"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:14:35.978Z,691f143ed2a37c1fbaed46e7,2025-11-20T13:14:38.130000,2025-11-20T13:14:38.130000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Orange catheter - dog (קטטר כתום - כלב),ציוד רפואי,4,4,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T13:13:36.186Z,691f1403576da5b750018df1,2025-11-20T13:13:39.415000,2025-11-20T13:13:39.415000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Red catheter - dog (קטטר אדום - כלב),ציוד רפואי,4,4,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T13:13:10.450Z,691f13e85ce2bf7a4941fddb,2025-11-20T13:13:12.611000,2025-11-20T13:13:12.611000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Elizabethan collar 15 cm (קולר אליזבטי 15 ס""מ)",ציוד רפואי,7,5,"[{""location"":""חדרי אשפוז"",""quantity"":7}]",,שירז איגנץ,2025-11-20T13:12:29.250Z,691f13bfdda401040f091700,2025-11-20T13:12:31.426000,2025-11-20T13:12:31.426000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Elizabethan collar 12.5 cm (קולר אליזבטי 12.5 ס""מ)",ציוד רפואי,10,5,"[{""location"":""חדרי אשפוז"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:12:12.132Z,691f13aed88e8aa467d9487d,2025-11-20T13:12:14.624000,2025-11-20T13:12:14.624000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Quick Solution (קוויקי סלושן) - צביעה אדום ,ציוד רפואי,1,1,"[{""location"":"""",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:11:36.932Z,691f138bf9786d1bbc5972bb,2025-11-20T13:11:39.082000,2025-11-20T13:11:39.082000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
קוויקי (צביעה כחול),ציוד רפואי,1,1,"[{""location"":"""",""quantity"":1}]",,שירז איגנץ,2026-01-19T12:43:19.350Z,691f138233bbd1797d226cc5,2025-11-20T13:11:30.349000,2026-01-19T12:43:20.766000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
laboratory fluid (נוזל מעבדה),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:11:09.609Z,691f136f73d50cedc215ca22,2025-11-20T13:11:11.769000,2025-11-20T13:11:11.769000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Square 50 pcs (מרובע 50 יח'),תרופה,4,2,"[{""location"":""חדר בדיקות 1"",""quantity"":4}]",,שירז איגנץ,2025-11-20T13:30:05.082Z,691f13589bbdbb99f8febe4b,2025-11-20T13:10:48.659000,2025-11-20T13:30:07.479000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Methanol (מטנול) - צביעה שקופה ,ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:10:31.403Z,691f13495888324ed08326df,2025-11-20T13:10:33.559000,2025-11-20T13:10:33.559000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
" from a tablet 500 ml(מטבלייז 500 מ""ל)",תרופה,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-12-11T13:51:14.687Z,691f1335d88e8aa467d947fd,2025-11-20T13:10:13.131000,2025-12-11T13:51:15.720000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Yellow VB-1 test tube - 500 pcs (מבחנה VB-1 צהובה - 500 יח'),ציוד רפואי,2,1,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:09:42.972Z,691f1319abba933781b9fa46,2025-11-20T13:09:45.118000,2025-11-20T13:09:45.118000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Liz to the lab (ליז למעבדה),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:09:16.061Z,691f12fe82e240a1db5b5f35,2025-11-20T13:09:18.202000,2025-11-20T13:09:18.202000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Vetavencid 10mg (וטבנציד 10 מ""ל)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-12-11T13:55:06.519Z,691f12eccad2040fe92fb292,2025-11-20T13:09:00.769000,2025-12-11T13:55:07.648000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
brown glue (דבק חום),ציוד רפואי,21,10,"[{""location"":""חדר ניתוח"",""quantity"":18},{""location"":""מחסן קטן - ח. ניתוח"",""quantity"":3}]",,שירז איגנץ,2025-12-10T13:54:56.554Z,691f12de2a6435a7becfeda3,2025-11-20T13:08:46.406000,2025-12-10T13:54:57.029000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
White glue (דבק לבן),ציוד רפואי,4,5,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-12-30T10:17:08.939Z,691f12c333bbd1797d226bfc,2025-11-20T13:08:19.549000,2025-12-30T10:17:10.872000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Autoclave adhesive (דבק לאוטוקלב),ציוד רפואי,3,2,"[{""location"":""חדר ניתוח"",""quantity"":3}]",,שירז איגנץ,2025-12-15T13:08:56.673Z,691f12ab4846f886e100723d,2025-11-20T13:07:55.534000,2025-12-15T13:08:59.825000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Bravecto to cat (ברבקטו חתול  6.25-12.5 ק""ג)",תכשיר,1,1,"[{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:07:37.577Z,691f129bf7f5bb3c07a771c4,2025-11-20T13:07:39.743000,2025-11-20T13:07:39.743000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Gabapentin 300mg (גבאפנטין 300 מ""ג טבליות)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:07:25.780Z,691f128fcfc4a47863f2512a,2025-11-20T13:07:27.925000,2025-11-20T13:07:27.925000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"BUTOMIDOR 10 MG (בטופונול / בוטומידור 10 מ""ג)",תרופה,5,2,"[{""location"":""חדר ניתוח"",""quantity"":5}]",,שירז איגנץ,2025-11-20T13:06:55.931Z,691f1272d88e8aa467d94741,2025-11-20T13:06:58.089000,2025-11-20T13:06:58.089000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"BUPAQ MULTIDOSE 0.3 MG/ML (בופק רב-מינון 0.3 מ""ג/מ""ל)",תרופה,3,2,"[{""location"":""חדר ניתוח"",""quantity"":3}]",,שירז איגנץ,2025-11-20T13:06:35.658Z,691f125db06a1af0dde4876b,2025-11-20T13:06:37.801000,2025-11-20T13:06:37.802000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Phenybrin (פניברין),תרופה,9,5,"[{""location"":""חדר ניתוח"",""quantity"":9}]",,שירז איגנץ,2025-11-20T13:06:05.473Z,691f123f526b098c9f252bf5,2025-11-20T13:06:07.619000,2025-11-20T13:06:07.619000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Metoclopramide/Permin 10 mg (מתוקלופראמיד/פרמין 10 מג"" -אמפולה)",תרופה,4,2,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T13:05:21.452Z,691f121388ad4b24d74a37ce,2025-11-20T13:05:23.596000,2025-11-20T13:05:23.596000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Atrospan (אטרופין),תרופה,2,1,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:04:38.995Z,691f11e975fca2ba59738ea2,2025-11-20T13:04:41.142000,2025-11-20T13:04:41.142000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Tranexamic - Med for injection 100 mg - 5 ampoules (טרנקסמיק - מדו להזרקה 100 מ""ג -5 אמפולות)",תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:03:50.025Z,691f11b87afd044436ceb5f7,2025-11-20T13:03:52.169000,2025-11-20T13:03:52.169000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Ketamine (קטמין),תרופה,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:03:27.580Z,691f11a200ded785478e7320,2025-11-20T13:03:30.068000,2025-11-20T13:03:30.068000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
 D/C חתול,ציוד רפואי,1,0,"[{""location"":""חדרי אשפוז"",""quantity"":1}]",,שירז איגנץ,2025-11-20T12:53:50.393Z,691f0f600ca1e43d23f17f77,2025-11-20T12:53:52.550000,2025-11-20T12:53:52.550000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Regular puppy food for dogs 1.5 kg (אוכל רגיל לגורים לכלב 1.5 קג"")",מזון,2,0,"[{""location"":""חדרי אשפוז"",""quantity"":2}]",,שירז איגנץ,2025-11-20T12:53:20.813Z,691f0f42b0c52d71b8d5a3c1,2025-11-20T12:53:22.983000,2025-11-20T12:53:22.983000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Normal dog food (אוכל רגיל כלב),מזון,2,1,"[{""location"":""חדרי אשפוז"",""quantity"":2}]",,שירז איגנץ,2025-11-20T12:52:57.005Z,691f0f2b7b85e34cb7058f4d,2025-11-20T12:52:59.174000,2025-11-20T12:52:59.174000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Normal cat food (אוכל רגיל חתול),מזון,2,1,"[{""location"":""חדרי אשפוז"",""quantity"":2}]",,שירז איגנץ,2025-11-20T12:53:02.858Z,691f0f152c516ed98d195cb3,2025-11-20T12:52:37.488000,2025-11-20T12:53:05.478000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Advantage (אדוונטג') חתול 4 ק""ג ומעלה",תכשיר,8,4,"[{""location"":""קבלה"",""quantity"":8}]",,שירז איגנץ,2025-12-18T07:31:38.954Z,691f0e7a35e30963b1679f10,2025-11-20T12:50:02.238000,2025-12-18T07:31:41.109000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Sponsored products (אקדח סיכות),ציוד רפואי,3,1,"[{""location"":""חדר ניתוח"",""quantity"":2},{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:30:01.045Z,691efbbbf5ee7770174963ae,2025-11-20T11:30:03.189000,2025-11-20T11:30:03.189000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Amox LA 100mg (אמוקסי LA),תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-12-11T13:46:09.228Z,691efb843540d5aa199ba812,2025-11-20T11:29:08.257000,2025-12-11T13:46:10.317000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Adrenaline 1 Mg/Ml X Amp. (אדרנלין  1 מ""ג/מ""ל - אמפולות)",תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:28:29.640Z,691efb5fd819ac32896fca1f,2025-11-20T11:28:31.861000,2025-11-20T11:28:31.861000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
(Augmentin) אוגמנטין להכנה 10 יח',תרופה,10,6,"[{""location"":""חדר ניתוח"",""quantity"":10}]",,שירז איגנץ,2025-12-21T12:40:52.119Z,691ef8b436bcb5c704005b1f,2025-11-20T11:17:08.420000,2025-12-21T12:40:52.736000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Fusible wire 0-5 (חוט נמס 0-5),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:16:27.985Z,691ef88e86da160b7b3c5730,2025-11-20T11:16:30.082000,2025-11-20T11:16:30.082000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Non-melting thread 0-2 nylon (חוט לא נמס 0-3 ניילון),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:15:18.218Z,691ef84852b326bed8d080ef,2025-11-20T11:15:20.308000,2025-11-20T11:15:20.308000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Non-melting thread 0-2 nylon (חוט לא נמס 0-2 ניילון),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:15:03.474Z,691ef82d20fbd204fcd25080,2025-11-20T11:14:53.642000,2025-11-20T11:15:06.701000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
wire 0-4 (חוט 0-4),ציוד רפואי,7,4,"[{""location"":""חדר ניתוח"",""quantity"":7}]",,שירז איגנץ,2025-11-20T11:14:33.559Z,691ef81b5dadaa0b1719d6c9,2025-11-20T11:14:35.652000,2025-11-20T11:14:35.652000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
wire 0-3 (חוט 0-3),ציוד רפואי,6,4,"[{""location"":""חדר ניתוח"",""quantity"":6}]",,שירז איגנץ,2025-11-20T11:14:05.407Z,691ef7ff518b4a6a264e94b4,2025-11-20T11:14:07.853000,2025-11-20T11:14:07.853000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
wire 0-2 (חוט 0-2),ציוד רפואי,4,4,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-12-10T13:44:29.269Z,691ef7dc3820b17bbc59f253,2025-11-20T11:13:32.178000,2025-12-10T13:44:29.922000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
wire 0-1 (חוט 0-1),ציוד רפואי,6,4,"[{""location"":""חדר ניתוח"",""quantity"":6}]",,שירז איגנץ,2025-12-10T13:44:13.213Z,691ef7c8c55f38ea7bb65d22,2025-11-20T11:13:12.036000,2025-12-10T13:44:13.754000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Wire 0 (חוט 0),ציוד רפואי,4,4,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-12-24T15:00:15.689Z,691ef7b586da160b7b3c5696,2025-11-20T11:12:53.301000,2025-12-24T15:00:20.235000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Lidocaine 2% 10 ML X 5 Amp (לידוקאין אמפולות),תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:10:09.011Z,691ef7135eefc482c15a5de1,2025-11-20T11:10:11.102000,2025-11-20T11:10:11.102000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Prinemia (פרינמיה),תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:09:47.249Z,691ef6fd2d86a81a21e24c53,2025-11-20T11:09:49.607000,2025-11-20T11:09:49.607000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Morphine Kalceks 10 Mg/ml X 10 Amp (מורפין קלקס 10 מ""ג/מ""ל X 10 אמפר)",תרופה,2,1,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T11:09:16.705Z,691ef6de2d86a81a21e24c43,2025-11-20T11:09:18.865000,2025-11-20T11:09:18.865000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Midazolam Kalceks 5Mg/Ml 3ML X 10Amp (מידזולם קלצ'קס 5 מ""ג/מ""ל 3 מ""ל X 10 אמפר)",תרופה,4,2,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T11:08:24.801Z,691ef6aa5ba19841a835a040,2025-11-20T11:08:26.889000,2025-11-20T11:08:26.889000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
ANTISEDAN (אנטיסדן),תרופה,3,3,"[{""location"":""חדר ניתוח"",""quantity"":3}]",,שירז איגנץ,2026-01-11T07:42:36.632Z,691ef684c05f0626a7ad186f,2025-11-20T11:07:48.330000,2026-01-11T07:42:37.179000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Domitor 1mg/ml 10ml (דומיטור הזרקה) ,תרופה,4,3,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T11:07:27.963Z,691ef672670881689d6408b7,2025-11-20T11:07:30.048000,2025-11-20T11:07:30.048000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
 Ampoule volume (ווליום / אסיול -אמפולות),תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:06:55.916Z,691ef6523540d5aa199b9f9f,2025-11-20T11:06:58.016000,2025-11-20T11:06:58.016000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Calcium gluconate (קלציום גלוקונט),תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:06:32.495Z,691ef63a1df5731c0cc330c8,2025-11-20T11:06:34.595000,2025-11-20T11:06:34.595000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Posid Ampoules (פוסיד אמפולות),תרופה,4,2,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T11:06:05.565Z,691ef61fd7ef515f3db55dee,2025-11-20T11:06:07.676000,2025-11-20T11:06:07.676000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Photoresist (חומר נגד לצילום),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:05:42.453Z,691ef608e6703499e5412716,2025-11-20T11:05:44.528000,2025-11-20T11:05:44.528000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Lubrican (לובריקן),ציוד רפואי,3,2,"[{""location"":""חדר ניתוח"",""quantity"":3}]",,שירז איגנץ,2025-11-20T11:05:27.255Z,691ef5f96ab4ede926978bf1,2025-11-20T11:05:29.350000,2025-11-20T11:05:29.350000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Face masks (מסכות לפנים),ציוד רפואי,2,1,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T11:04:59.739Z,691ef5dd9a9c8aaa46d5de18,2025-11-20T11:05:01.819000,2025-11-20T11:05:01.819000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Pantel (פנטל),תרופה,4,4,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T11:04:44.697Z,691ef5ceee6253a69130ec29,2025-11-20T11:04:46.795000,2025-11-20T11:04:46.795000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Ondansetron (אונדנסטרון -זופרן),תרופה,4,4,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T11:04:02.274Z,691ef5a490076ee17061f2a4,2025-11-20T11:04:04.714000,2025-11-20T11:04:04.714000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Convenience 10 ml (קונבניה 10 מ""ל)",תרופה,1,1,"[{""location"":""חדר בדיקות 2"",""quantity"":1}]",,שירז איגנץ,2025-11-20T11:02:28.238Z,691ef5466ab4ede926978b83,2025-11-20T11:02:30.331000,2025-11-20T11:02:30.331000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Famotidine 10 mg (פמוטידין 10 מ""ג)",תרופה,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T11:01:19.173Z,691ef501bc4fee9334be5172,2025-11-20T11:01:21.277000,2025-11-20T11:01:21.277000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
 Optalgin 500mg (אופטלגין),תרופה,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T11:00:58.672Z,691ef4ecea884611d01a76d8,2025-11-20T11:01:00.765000,2025-11-20T11:01:00.765000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Tissue glue 2.5 grams (דבק רקמות 2.5 גרם),ציוד רפואי,3,2,"[{""location"":""חדר ניתוח"",""quantity"":3}]",,שירז איגנץ,2025-12-21T12:46:42.904Z,691ef4c0014f9426db5ec685,2025-11-20T11:00:16.888000,2025-12-21T12:46:43.521000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
 Opthalgin ampoules (אופטלגין/ דפירון אמפולות) הזרקה iv,תרופה,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T10:56:56.008Z,691ef3fa475ac1c53a2536ca,2025-11-20T10:56:58.092000,2025-11-20T10:56:58.092000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
from a tablet (מטבלייז),תרופה,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T10:56:13.039Z,691ef3cf296f62920cf82c37,2025-11-20T10:56:15.128000,2025-11-20T10:56:15.128000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"isoflurane 250mg (איזופלורן 250 מ""ג) ",תרופה,8,6,"[{""location"":""חדר ניתוח"",""quantity"":8}]",,שירז איגנץ,2025-11-20T10:55:09.322Z,691ef38fa4ac50bb66579510,2025-11-20T10:55:11.420000,2025-11-20T10:55:11.420000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Royal Canin Intestinal Cats 2 kg (רויאל קנין אינטסטינל חתולים 2 ק""ג)",מזון רפואי,4,3,"[{""location"":""קבלה"",""quantity"":4}]",,שירז איגנץ,2025-12-11T13:55:36.025Z,691ef352cbaee9bf35cd75da,2025-11-20T10:54:10.593000,2025-12-11T13:55:37.377000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Royal Canin Gastro Dog 2 kg (גסטרו כלב רויאל קנין 2 ק""ג)",מזון,3,3,"[{""location"":""קבלה"",""quantity"":3}]",,שירז איגנץ,2025-12-11T13:55:44.478Z,691ef3420eb6036f002c5a68,2025-11-20T10:53:54.954000,2025-12-11T13:55:45.556000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Can of I/D wet cat food (פחית I/D רטוב חתול),ציוד רפואי,39,35,"[{""location"":""קבלה"",""quantity"":39}]",,שירז איגנץ,2025-12-24T14:55:19.090Z,691ef3225a4046fc0e9bc37c,2025-11-20T10:53:22.775000,2025-12-24T14:55:23.734000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Can of I/D wet dog food (פחית I/D רטוב כלב),מזון רפואי,27,18,"[{""location"":""קבלה"",""quantity"":27}]",,שירז איגנץ,2025-12-11T13:56:16.970Z,691ef30072425b891cf4d6bd,2025-11-20T10:52:48.744000,2025-12-11T13:56:18.114000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Canned food for dogs and cats 200 mg - A/D (שימורים לכלב ולחתול 200 מ""ג - A/D)",מזון רפואי,40,24,"[{""location"":""קבלה"",""quantity"":40}]",,שירז איגנץ,2025-12-11T13:56:31.590Z,691eea9f5066f11756f5f03e,2025-11-20T10:17:03.854000,2025-12-11T13:56:32.710000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Izifil (איזיפיל),מזון,1,1,"[{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T10:14:07.747Z,691ee9f150d4e7ce1882da92,2025-11-20T10:14:09.886000,2025-11-20T10:14:09.886000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Inserter for balls 10 pcs (מחדיר כדורים 10 יח'),תכשיר,10,4,"[{""location"":""קבלה"",""quantity"":10}]",,שירז איגנץ,2025-11-20T10:13:43.543Z,691ee9d9616a66fd546aad3b,2025-11-20T10:13:45.637000,2025-11-20T10:13:45.637000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
" Doxicor 200mg (דוקסיקר 200 נ""ג)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":1}]",,שירז איגנץ,2025-11-20T10:12:56.901Z,691ee9aa6a5be761da290ee6,2025-11-20T10:12:58.990000,2025-11-20T10:12:58.990000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Cephacare 500 mg g - 100 Tabs  (צפקר 500 מ""ג - 100 טבליות)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2},{""location"":""חדר בדיקות 2"",""quantity"":1}]",,שירז איגנץ,2025-11-20T10:11:10.562Z,691ee940f38cbfe0b30173ba,2025-11-20T10:11:12.648000,2025-12-07T09:27:25.049000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
EDTA rinse malate (מלאקט שטיפה EDTA) ,תרופה,12,6,"[{""location"":""חדר בדיקות 1"",""quantity"":6},{""location"":""חדר בדיקות 2"",""quantity"":6}]",,שירז איגנץ,2025-11-20T10:09:45.398Z,691ee8ebdb407a47510a1c32,2025-11-20T10:09:47.484000,2025-11-20T10:09:47.484000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Nexgard Spectra 15-30 kg (נקסגארד ספקטרה 15-30 ק""ג)",תכשיר,4,3,"[{""location"":""קבלה"",""quantity"":3},{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T10:07:40.606Z,691ee86e75436c1be74e7965,2025-11-20T10:07:42.689000,2025-11-20T10:07:42.689000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
